1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1627	-0.755559	114.149433	0.009210	32
1628	-0.498521	114.109816	0.005682	31
1629	-0.473448	114.070235	0.005045	30
1630	-0.146562	114.030692	0.005344	29
1631	-0.509618	113.991185	0.004862	31
1632	-0.001587	113.951714	0.000195	29
1633	0.000000	113.912280	0.000000	27
1634	-0.985812	113.872882	0.006320	31
1635	-0.729397	113.833521	0.006106	30
1636	-0.335423	113.794195	0.002403	30
1637	-0.573741	113.754906	0.003701	30
1638	0.000000	113.715653	0.000000	31
1639	-1.008743	113.676437	0.005833	30
1640	0.000000	113.637256	0.000000	29
1641	-0.077701	113.598111	0.002620	29
1642	-0.000000	113.559002	0.000000	29
1643	-0.000000	113.519929	0.000000	30
1644	-0.947243	113.480892	0.008004	27
1645	-0.581970	113.441891	0.005248	31
1646	-0.627954	113.402925	0.007857	29
1647	-0.344096	113.363995	0.006825	28
1648	-0.857744	113.325101	0.007811	29
1649	-0.764383	113.286242	0.006009	29
1650	-0.083111	113.247419	0.003826	30
1651	-0.215191	113.208631	0.005642	31
1652	-0.821578	113.169879	0.005297	29
1653	-0.969558	113.131162	0.006521	28
1654	-0.825234	113.092480	0.005262	28
1655	-0.632455	113.053833	0.005881	29
1656	-0.045331	113.015222	0.001042	29
1657	-0.000000	112.976646	0.000000	27
1658	-0.081099	112.938105	0.001295	29
1659	-0.995834	112.899599	0.011608	29
1660	-0.356675	112.861128	0.001962	29
1661	-0.542376	112.822692	0.006757	29
1662	0.000000	112.784291	0.000000	28
1663	-0.227133	112.745924	0.004590	29
1664	0.000000	112.707593	0.000000	27
1665	-0.930678	112.669296	0.011774	29
1666	-0.386544	112.631034	0.005681	29
1667	-0.949901	112.592806	0.006450	29
1668	-0.880367	112.554613	0.012724	29
